1 0.0  INTJ --> NP WHNP NP
1 0.0  INTJ --> PDT DT
1 0.0  INTJ --> PP PP
1 0.0  INTJ --> PRP$ NN JJ
1 0.0  INTJ --> PRP$ PRP$ PRP$
1 0.0  INTJ --> RB DT NN
1 0.0  INTJ --> RB EX
1 0.0  INTJ --> RB NP VP
1 0.0  INTJ --> RB RB NP NP
1 0.0  INTJ --> RB RB RB
1 0.0  INTJ --> SBAR
1 0.0  INTJ --> UH ADJP ADJP
1 0.0  INTJ --> UH CC
1 0.0  INTJ --> UH DT NN
1 0.0  INTJ --> UH EX
1 0.0  INTJ --> UH INTJ NP VP
1 0.0  INTJ --> UH INTJ S
1 0.0  INTJ --> UH NNP VB
1 0.0  INTJ --> UH NOT UH
1 0.0  INTJ --> UH NP UH
1 0.0  INTJ --> UH NP WHNP NP
1 0.0  INTJ --> UH PRP
1 0.0  INTJ --> UH PRP AUX
1 0.0  INTJ --> UH PRP VP
1 0.0  INTJ --> UH PRP$ UH
1 0.0  INTJ --> UH PRP$ VB
1 0.0  INTJ --> UH SBARQ
1 0.0  INTJ --> UH SQ NP VP
1 0.0  INTJ --> UH UH JJ
1 0.0  INTJ --> UH UH PRP
1 0.0  INTJ --> UH UH RB
1 0.0  INTJ --> UH UH UH UH UH UH UH UH UH
1 0.0  INTJ --> UH UH UH UH UH UH UH UH UH UH
1 0.0  INTJ --> UH UH UH VB
1 0.0  INTJ --> UH VP NP
1 0.0  INTJ --> UH VP S
1 0.0  INTJ --> UH VP VP
1 0.0  INTJ --> UH WHNP SQ
1 0.0  INTJ --> UH WRB
1 0.0  INTJ --> VB ADVP
1 0.0  INTJ --> VB INTJ
1 0.0  INTJ --> VB NP VP
1 0.0  INTJ --> VB PRT
1 0.0  INTJ --> VB UH
1 0.0  INTJ --> VB VB VB
1 0.0  INTJ --> VBP
1 0.0  INTJ --> VBP NP PP
1 0.0  INTJ --> VBP PRT
1 0.0  INTJ --> VP ADVP
1 0.0  INTJ --> VP UH
1 0.0  INTJ --> VP VB VB PRP
1 0.0  INTJ --> WHADVP NP VP
1 0.0  INTJ --> WHNP NP
1 0.0  INTJ --> WHNP S
1 0.0  INTJ --> WRB JJ
1 0.0  INTJ --> WRB UH
877 0.0  JJ --> VB T
179 0.0  JJ --> VB ASP
1 0.0  LST --> CD CD
1 0.0  LST --> CD CD CD
785 0.0  NN --> VB ASP
14 0.0  NN --> VB T
43 0.0  NNP --> VB ASP
4 0.0  NNP --> VB T
204 0.0  NNPS --> NNP DIV
14473 0.0  NNS --> NN DIV
1 0.0  NNS --> VB ASP
121090 0.0  NP --> PRP
33865 0.0  NP --> NN
33815 0.0  NP --> DT NN
18471 0.0  NP --> NNP
8678 0.0  NP --> PRP$ NN
6406 0.0  NP --> DT JJ NN
6083 0.0  NP --> NNS
3946 0.0  NP --> DT NNS
2611 0.0  NP --> NP PP
2314 0.0  NP --> EX
2113 0.0  NP --> NP SBAR
2035 0.0  NP --> DT NN NN
1982 0.0  NP --> PRP$ NNS
1967 0.0  NP --> DT
1800 0.0  NP --> CD
1654 0.0  NP --> NP NN
1535 0.0  NP --> JJ NN
1522 0.0  NP --> NNP POS
1231 0.0  NP --> NP CC NP
1000 0.0  NP --> NNP NNP
946 0.0  NP --> JJ NNS
899 0.0  NP --> NN NN
895 0.0  NP --> DT NN PP
852 0.0  NP --> DT NNP
730 0.0  NP --> CD NNS
645 0.0  NP --> PRP$ JJ NN
568 0.0  NP --> DT JJ NNS
561 0.0  NP --> NN PP
545 0.0  NP --> PRP$
389 0.0  NP --> PRP$ NN NN
382 0.0  NP --> CD NN
373 0.0  NP --> DT NN POS
361 0.0  NP --> DT JJ JJ NN
296 0.0  NP --> DT JJR
287 0.0  NP --> NN NNS
264 0.0  NP --> DT JJ
259 0.0  NP --> PDT DT NNS
242 0.0  NP --> JJ NNP
237 0.0  NP --> PRP DT
234 0.0  NP --> FRAG
216 0.0  NP --> PDT DT NN
212 0.0  NP --> DT NNP NN
212 0.0  NP --> NNP CC NNP
193 0.0  NP --> NP NNS
176 0.0  NP --> NP NP
171 0.0  NP --> DT JJ NN NN
166 0.0  NP --> DT JJ NN PP
162 0.0  NP --> DT ADJP NN
162 0.0  NP --> DT NN NNS
160 0.0  NP --> NNS PP
156 0.0  NP --> NNP NN
152 0.0  NP --> INTJ
151 0.0  NP --> CD CD
149 0.0  NP --> DT JJR NN
146 0.0  NP --> DT DT NNS
145 0.0  NP --> CD PP
139 0.0  NP --> DT CD
137 0.0  NP --> PRP$ JJ NNS
132 0.0  NP --> NN POS
126 0.0  NP --> NN RB
125 0.0  NP --> RB
122 0.0  NP --> NP S
122 0.0  NP --> PRP$ NNP
121 0.0  NP --> DT DT NN
119 0.0  NP --> JJR
119 0.0  NP --> PRP$ NN POS
116 0.0  NP --> DT JJR NNS
116 0.0  NP --> NP ADVP
111 0.0  NP --> DT PP
108 0.0  NP --> DT VBG NN
106 0.0  NP --> JJR NN
95 0.0  NP --> NNP NNP POS
93 0.0  NP --> ADJP NN
92 0.0  NP --> ADJP NNS
91 0.0  NP --> DT NNS PP
89 0.0  NP --> S
83 0.0  NP --> NNPS
80 0.0  NP --> JJ JJ NNS
79 0.0  NP --> NN JJ
75 0.0  NP --> CD JJR
71 0.0  NP --> NN ADVP
68 0.0  NP --> NP ADJP
65 0.0  NP --> DT JJ NNP
65 0.0  NP --> JJ JJ NN
64 0.0  NP --> NNP NNS
64 0.0  NP --> NP CC NP CC NP
64 0.0  NP --> PRP NNS
63 0.0  NP --> JJ
62 0.0  NP --> RB DT NN
59 0.0  NP --> JJR NNS
59 0.0  NP --> NN CC NN
53 0.0  NP --> DT CD NNS
53 0.0  NP --> PRP PRP
52 0.0  NP --> DT NNP NNP
52 0.0  NP --> NN NNP
49 0.0  NP --> DT NNPS
49 0.0  NP --> PDT PRP$ NNS
48 0.0  NP --> CD JJR NN
48 0.0  NP --> DT NN NN NN
48 0.0  NP --> NP VP
48 0.0  NP --> SBAR
47 0.0  NP --> PDT DT JJ NN
47 0.0  NP --> RB JJ
46 0.0  NP --> DT PRP$ NNS
46 0.0  NP --> JJ DT NN
46 0.0  NP --> NP NN NN
45 0.0  NP --> CD JJ NNS
44 0.0  NP --> DT JJS NN
44 0.0  NP --> DT NN CC NN
44 0.0  NP --> PRP$ NNP NN
43 0.0  NP --> NP JJ NN
42 0.0  NP --> ADJP
42 0.0  NP --> NNP NNP NNP
42 0.0  NP --> PRP$ NN NNS
41 0.0  NP --> DT JJ CD
41 0.0  NP --> JJ DT JJ NN
41 0.0  NP --> PRP$ JJ
40 0.0  NP --> DT JJS
40 0.0  NP --> NN S
40 0.0  NP --> WP
37 0.0  NP --> JJ NN NN
37 0.0  NP --> NN NN NN
37 0.0  NP --> NP
36 0.0  NP --> DT JJ JJR
36 0.0  NP --> DT JJ NN POS
35 0.0  NP --> DT DT JJ NN
35 0.0  NP --> NNS CC NNS
35 0.0  NP --> PRP VP
34 0.0  NP --> NP NNP
32 0.0  NP --> PRP NN
31 0.0  NP --> CD NNS PP
31 0.0  NP --> PRP CC NNP
30 0.0  NP --> PDT DT JJ NNS
30 0.0  NP --> PRP$ JJ JJ NN
30 0.0  NP --> RB NN
29 0.0  NP --> CD JJ NN
29 0.0  NP --> DT NNP POS
29 0.0  NP --> DT PRP$ NN
29 0.0  NP --> PRP$ JJ NN NN
29 0.0  NP --> VBG
28 0.0  NP --> CD CC CD
28 0.0  NP --> NNP NP
27 0.0  NP --> CD CD NNS
27 0.0  NP --> DT VB
27 0.0  NP --> NNP CC NNP POS
27 0.0  NP --> NOT DT NN
27 0.0  NP --> PRP NP
26 0.0  NP --> NN CD
25 0.0  NP --> DT NNP NNS
25 0.0  NP --> NN ADJP
25 0.0  NP --> NP PP PP
24 0.0  NP --> PRP$ NN PP
24 0.0  NP --> RB DT JJ NN
23 0.0  NP --> CD CD CD
23 0.0  NP --> CD JJR NNS
23 0.0  NP --> DT JJ JJ NNS
23 0.0  NP --> NP ADVP SBAR
22 0.0  NP --> DT DT JJ NNS
22 0.0  NP --> DT NP NN
22 0.0  NP --> DT RB JJ NN
22 0.0  NP --> NP NP CC NP
22 0.0  NP --> UH
21 0.0  NP --> CD NN NNS
21 0.0  NP --> DT NP
20 0.0  NP --> NN JJ NN
18 0.0  NP --> CD NN PP
18 0.0  NP --> DT NN ADVP
18 0.0  NP --> NNP PP
18 0.0  NP --> NP NN POS
18 0.0  NP --> PDT PRP$ NN
18 0.0  NP --> VBG NNS
17 0.0  NP --> NOT NNP
17 0.0  NP --> PRP$ NP CC NP
16 0.0  NP --> DT JJ JJ JJ NN
16 0.0  NP --> DT JJR PP
16 0.0  NP --> DT NP CC NP
16 0.0  NP --> JJ CD
16 0.0  NP --> JJR PP
16 0.0  NP --> NNS CC NN
16 0.0  NP --> RB JJ NN
16 0.0  NP --> RB JJ NNS
15 0.0  NP --> DT JJ JJ
15 0.0  NP --> DT NN NNP
15 0.0  NP --> DT PRP
15 0.0  NP --> JJ NN NNS
15 0.0  NP --> NNP CC NNP CC NNP
15 0.0  NP --> NNP CD
15 0.0  NP --> NOT NN
15 0.0  NP --> NP CC WHNP
14 0.0  NP --> DT CD NN
14 0.0  NP --> DT JJ NN NNS
14 0.0  NP --> DT NN S
14 0.0  NP --> DT NNS NN
14 0.0  NP --> DT RB
14 0.0  NP --> DT WP
14 0.0  NP --> JJ PP
14 0.0  NP --> PRP$ NNPS
14 0.0  NP --> PRP$ NP
14 0.0  NP --> SBARQ
14 0.0  NP --> VBG NN
13 0.0  NP --> DT NNP NN NN
13 0.0  NP --> NNP NNPS
13 0.0  NP --> NP INTJ
13 0.0  NP --> NP NP NP
13 0.0  NP --> NP PP SBAR
13 0.0  NP --> PRP JJ NN
13 0.0  NP --> PRP$ NN NN NN
12 0.0  NP --> DT VBG
12 0.0  NP --> JJ NN PP
12 0.0  NP --> NN VP
12 0.0  NP --> NP SBAR SBAR
12 0.0  NP --> PRP$ JJS NN
12 0.0  NP --> PRP$ VB
12 0.0  NP --> PRP$ VBG NN
11 0.0  NP --> DT JJ VBG NN
11 0.0  NP --> DT JJR NN NN
11 0.0  NP --> DT NN DT NN
11 0.0  NP --> DT NN NN PP
11 0.0  NP --> DT NN SBAR
11 0.0  NP --> DT NNP NNP NN
11 0.0  NP --> JJ CD NN
11 0.0  NP --> JJ JJ JJ NNS
11 0.0  NP --> JJ NNP NNP
11 0.0  NP --> JJ NNS PP
11 0.0  NP --> PDT DT NNS PP
11 0.0  NP --> PRP$ NN NNP
10 0.0  NP --> CD CD NN
10 0.0  NP --> DT DT
10 0.0  NP --> JJ NP
10 0.0  NP --> JJR NN NN
10 0.0  NP --> NN SBAR
10 0.0  NP --> NNP DT NN
10 0.0  NP --> NNP VP
10 0.0  NP --> PDT DT
10 0.0  NP --> PRP$ NN CC NN
10 0.0  NP --> PRP$ PRP$ NN
10 0.0  NP --> RB CD NNS
10 0.0  NP --> VB
9 0.0  NP --> CD NNP
9 0.0  NP --> DT JJ NN JJR
9 0.0  NP --> DT JJ NNP NN
9 0.0  NP --> NN JJR
9 0.0  NP --> NNP CC PRP
9 0.0  NP --> NP CC NP CC NP CC NP
9 0.0  NP --> NP NNP POS
9 0.0  NP --> PRP CC PRP
9 0.0  NP --> PRP$ NNP NNP
9 0.0  NP --> S NP
9 0.0  NP --> SQ
8 0.0  NP --> ADVP DT NN
8 0.0  NP --> CD NN NN
8 0.0  NP --> DT JJ NNS PP
8 0.0  NP --> DT NN NP
8 0.0  NP --> DT NNP NNP NNP
8 0.0  NP --> DT NNS CC NNS
8 0.0  NP --> DT NNS POS
8 0.0  NP --> DT RB NN
8 0.0  NP --> DT UH
8 0.0  NP --> DT VBN NN
8 0.0  NP --> INTJ S
8 0.0  NP --> JJ JJ NNP
8 0.0  NP --> JJS
8 0.0  NP --> NN DT
8 0.0  NP --> NN NP
8 0.0  NP --> NOT PRP
8 0.0  NP --> NP CC
8 0.0  NP --> PRP$ CD NNS
8 0.0  NP --> PRP$ JJ JJ NNS
8 0.0  NP --> PRP$ JJ NN PP
8 0.0  NP --> PRP$ JJ NNP
8 0.0  NP --> RB CD
8 0.0  NP --> VP
7 0.0  NP --> CD ADVP
7 0.0  NP --> DT ADJP
7 0.0  NP --> DT ADJP NN NN
7 0.0  NP --> DT CD JJ NNS
7 0.0  NP --> DT JJ JJR NNS
7 0.0  NP --> DT JJ NN ADVP
7 0.0  NP --> DT NN CD
7 0.0  NP --> DT NNP PP
7 0.0  NP --> DT NNS ADVP
7 0.0  NP --> NN DT NN
7 0.0  NP --> NN NN NNS
7 0.0  NP --> NN NN POS
7 0.0  NP --> NNP NN NN
7 0.0  NP --> NNP S
7 0.0  NP --> NNS NNS
7 0.0  NP --> NP JJ
7 0.0  NP --> NP NN NNS
7 0.0  NP --> NP SBAR S
7 0.0  NP --> PRP PP
7 0.0  NP --> PRP$ NP NN
7 0.0  NP --> RB CD NN
6 0.0  NP --> ADJP JJ NNS
6 0.0  NP --> ADVP NN
6 0.0  NP --> CD JJ
6 0.0  NP --> DT ADJP JJ NN
6 0.0  NP --> DT DT NN NN
6 0.0  NP --> DT JJ CD NNS
6 0.0  NP --> DT JJ JJ NN NN
6 0.0  NP --> DT JJR JJ NN
6 0.0  NP --> DT JJR NNPS
6 0.0  NP --> DT NN ADJP
6 0.0  NP --> JJ NN POS
6 0.0  NP --> JJS PP
6 0.0  NP --> NNP NNP CC NNP
6 0.0  NP --> NNP WHNP
6 0.0  NP --> NOT DT JJ NN
6 0.0  NP --> NP CC NP ADVP
6 0.0  NP --> NP FRAG
6 0.0  NP --> NP NP NP CC NP
6 0.0  NP --> NP POS
6 0.0  NP --> NP WHNP
6 0.0  NP --> PDT DT NN NNS
6 0.0  NP --> PRP CD
6 0.0  NP --> PRP PRP PRP
6 0.0  NP --> PRP$ ADJP NN
6 0.0  NP --> PRP$ JJ NN NNS
6 0.0  NP --> VB PRP
6 0.0  NP --> VBN NNS
6 0.0  NP --> WDT NN
5 0.0  NP --> ADJP NN NN
5 0.0  NP --> ADVP DT JJ NN
5 0.0  NP --> ADVP NP
5 0.0  NP --> CC
5 0.0  NP --> DT JJ NN ADJP
5 0.0  NP --> DT JJ NN S
5 0.0  NP --> DT JJ NP
5 0.0  NP --> DT JJ PP
5 0.0  NP --> DT NN JJR
5 0.0  NP --> DT NN VBG
5 0.0  NP --> DT NN VBZ
5 0.0  NP --> DT NN VP
5 0.0  NP --> DT VP
5 0.0  NP --> INTJ NP
5 0.0  NP --> JJ NNP NN
5 0.0  NP --> JJ PRP
5 0.0  NP --> JJ VBG
5 0.0  NP --> JJS NNS
5 0.0  NP --> NN CC NNS
5 0.0  NP --> NN JJ NNS
5 0.0  NP --> NN VBG
5 0.0  NP --> NNP AUX
5 0.0  NP --> NNP CD CD
5 0.0  NP --> NNP JJ
5 0.0  NP --> NNP NNP NNP NNP
5 0.0  NP --> NNS POS
5 0.0  NP --> NOT NNS
5 0.0  NP --> NP PP CC NP
5 0.0  NP --> NP WHPP
5 0.0  NP --> POS
5 0.0  NP --> PRP$ JJS
5 0.0  NP --> PRP$ NNP NNS
5 0.0  NP --> PRP$ NNS PP
5 0.0  NP --> PRP$ VBG
5 0.0  NP --> RB CD NNP
5 0.0  NP --> RB RB
4 0.0  NP --> CD CD NN PP
4 0.0  NP --> CD JJ JJ NNS
4 0.0  NP --> CD NNP NNS
4 0.0  NP --> CD PP PP
4 0.0  NP --> DT ADJP NNS
4 0.0  NP --> DT CD JJ
4 0.0  NP --> DT CD JJ NN
4 0.0  NP --> DT DT NN PP
4 0.0  NP --> DT DT NNPS
4 0.0  NP --> DT JJ CC DT JJ NN
4 0.0  NP --> DT JJ NN NN NN
4 0.0  NP --> DT NN CC NNS
4 0.0  NP --> DT NN JJ
4 0.0  NP --> DT NN JJ NN
4 0.0  NP --> DT NN NN POS
4 0.0  NP --> DT NN PP PP
4 0.0  NP --> DT NN PP S
4 0.0  NP --> DT NNP CC NNP
4 0.0  NP --> DT NNS CC NN
4 0.0  NP --> DT VBG NNS
4 0.0  NP --> FRAG NP
4 0.0  NP --> JJ CD NNS
4 0.0  NP --> JJ DT JJ
4 0.0  NP --> JJ JJ NN NN
4 0.0  NP --> JJ NNS CC NNS
4 0.0  NP --> JJ VBG NN
4 0.0  NP --> JJR NN NNS
4 0.0  NP --> NN ADVP PP
4 0.0  NP --> NNP COP
4 0.0  NP --> NNP NNP NNP NNP NNP
4 0.0  NP --> NNP NNP NNP POS
4 0.0  NP --> NNP POS NN
4 0.0  NP --> NNS JJ
4 0.0  NP --> NNS S
4 0.0  NP --> NOT
4 0.0  NP --> NP CC CC NP
4 0.0  NP --> NP CC INTJ NP
4 0.0  NP --> NP CC NN
4 0.0  NP --> NP CC NP CC NP CC NP CC NP
4 0.0  NP --> NP CC NP CC WHNP
4 0.0  NP --> NP CC NP NNS
4 0.0  NP --> NP JJ NNS
4 0.0  NP --> NP NN PP
4 0.0  NP --> NP NNP NNP
4 0.0  NP --> NP NP NP NP NP
4 0.0  NP --> NP NP SBAR
4 0.0  NP --> PDT DT JJ JJ NN
4 0.0  NP --> PDT DT NN PP
4 0.0  NP --> PRP CC NN
4 0.0  NP --> PRP JJ
4 0.0  NP --> PRP JJ JJ NN
4 0.0  NP --> PRP RB
4 0.0  NP --> PRP$ JJ NN POS
4 0.0  NP --> PRP$ NN NN POS
4 0.0  NP --> PRP$ NN S
4 0.0  NP --> PRP$ NNS CC NNS
4 0.0  NP --> RB JJ PP
4 0.0  NP --> RB NN PP
4 0.0  NP --> WP$ NN
3 0.0  NP --> ADJP NN NNS
3 0.0  NP --> ADJP NNP NNS
3 0.0  NP --> ADVP
3 0.0  NP --> ADVP SBAR
3 0.0  NP --> CD CC CD NNS
3 0.0  NP --> CD CD NNP NNP
3 0.0  NP --> CD JJ JJ NN
3 0.0  NP --> CD JJ NNS PP
3 0.0  NP --> CD NNPS
3 0.0  NP --> DT ADJP NN PP
3 0.0  NP --> DT CD NN JJ
3 0.0  NP --> DT CD NN NN
3 0.0  NP --> DT CD NNPS
3 0.0  NP --> DT DT JJ
3 0.0  NP --> DT JJ ADJP NN
3 0.0  NP --> DT JJ JJ CD
3 0.0  NP --> DT JJ JJ JJ JJ NN
3 0.0  NP --> DT JJ JJ JJ NNS
3 0.0  NP --> DT JJ JJ NN PP
3 0.0  NP --> DT JJ JJ NNP
3 0.0  NP --> DT JJ NN CC NN
3 0.0  NP --> DT JJ NN RB
3 0.0  NP --> DT JJ NNPS
3 0.0  NP --> DT JJ NNS CC NNS
3 0.0  NP --> DT JJ NNS NN
3 0.0  NP --> DT JJ VBG
3 0.0  NP --> DT JJ VBN NN
3 0.0  NP --> DT JJR JJ NNS
3 0.0  NP --> DT JJR NN NNS
3 0.0  NP --> DT NN JJR NNS
3 0.0  NP --> DT NN NN NNS
3 0.0  NP --> DT NN PRP
3 0.0  NP --> DT NN RB
3 0.0  NP --> DT NN VB
3 0.0  NP --> DT NN VBG NN
3 0.0  NP --> DT NNP NNP NNS
3 0.0  NP --> DT NNS JJ
3 0.0  NP --> DT NNS NNS
3 0.0  NP --> DT NP NNP
3 0.0  NP --> DT NP NP NP
3 0.0  NP --> DT PRP PP
3 0.0  NP --> DT PRP$
3 0.0  NP --> DT S
3 0.0  NP --> DT VBG NNP
3 0.0  NP --> DT VBZ
3 0.0  NP --> DT WHNP
3 0.0  NP --> EX NP
3 0.0  NP --> IN
3 0.0  NP --> JJ DT
3 0.0  NP --> JJ DT NN NN
3 0.0  NP --> JJ DT NNS
3 0.0  NP --> JJ JJ
3 0.0  NP --> JJ JJ JJ NN
3 0.0  NP --> JJ JJ NN NNS
3 0.0  NP --> JJ NNP POS
3 0.0  NP --> JJ NNPS
3 0.0  NP --> JJ NNS S
3 0.0  NP --> JJ PRP$ NN
3 0.0  NP --> JJR NNS SBAR
3 0.0  NP --> NN CC NN CC NN
3 0.0  NP --> NN JJ NN NN
3 0.0  NP --> NN RB PP
3 0.0  NP --> NNP NNP NN
3 0.0  NP --> NNP SQ
3 0.0  NP --> NNS DT
3 0.0  NP --> NNS JJ NNS
3 0.0  NP --> NNS NN
3 0.0  NP --> NNS NNS NNS
3 0.0  NP --> NOT JJ NNP
3 0.0  NP --> NOT JJ NNS
3 0.0  NP --> NOT NP
3 0.0  NP --> NP ADVP CC NP
3 0.0  NP --> NP CC ADVP NP
3 0.0  NP --> NP CC NP NN
3 0.0  NP --> NP CC NP PP
3 0.0  NP --> NP JJR
3 0.0  NP --> NP JJS NN
3 0.0  NP --> NP NP NP NP
3 0.0  NP --> NP NP NP NP NP NP NP NP
3 0.0  NP --> NP NP NP NP NP NP NP NP NP
3 0.0  NP --> PDT DT JJ NNS PP
3 0.0  NP --> PDT DT NN NN
3 0.0  NP --> PDT NNS
3 0.0  NP --> PDT PRP$ JJ NNS
3 0.0  NP --> POS NP
3 0.0  NP --> PP
3 0.0  NP --> PRP ADVP
3 0.0  NP --> PRP COP
3 0.0  NP --> PRP NNP
3 0.0  NP --> PRP$ CD
3 0.0  NP --> PRP$ CD JJ NNS
3 0.0  NP --> PRP$ CD NNS PP
3 0.0  NP --> PRP$ JJ NP
3 0.0  NP --> PRP$ JJR NN
3 0.0  NP --> PRP$ NN ADJP
3 0.0  NP --> PRP$ NN JJ NN
3 0.0  NP --> PRP$ NN VP
3 0.0  NP --> PRP$ NNP POS
3 0.0  NP --> PRP$ NNS NN
3 0.0  NP --> PRP$ NNS POS
3 0.0  NP --> PRP$ S NN
3 0.0  NP --> PRP$ WP
3 0.0  NP --> RB DT NNS
3 0.0  NP --> VBG NNP
3 0.0  NP --> VBN NN
2 0.0  NP --> ADJP JJ NN
2 0.0  NP --> ADJP JJR
2 0.0  NP --> ADJP NN PP
2 0.0  NP --> ADJP NNP
2 0.0  NP --> ADJP PP
2 0.0  NP --> ADVP CD
2 0.0  NP --> ADVP NN PP
2 0.0  NP --> ADVP NNP
2 0.0  NP --> ADVP PP
2 0.0  NP --> CD CD CC CD
2 0.0  NP --> CD CD CD CD CD CD
2 0.0  NP --> CD CD CD CD CD NNS
2 0.0  NP --> CD CD JJ NNS
2 0.0  NP --> CD CD NNP
2 0.0  NP --> CD CD NNS PP
2 0.0  NP --> CD DT
2 0.0  NP --> CD JJ NN NN
2 0.0  NP --> CD JJ NN PP
2 0.0  NP --> CD JJR JJ NN
2 0.0  NP --> CD JJR NN PP
2 0.0  NP --> CD JJR NNP NN
2 0.0  NP --> CD JJR S
2 0.0  NP --> CD NNS ADJP
2 0.0  NP --> CD NP
2 0.0  NP --> CD RB
2 0.0  NP --> CD WHPP
2 0.0  NP --> COP
2 0.0  NP --> DT CD CC CD
2 0.0  NP --> DT CD PP
2 0.0  NP --> DT DT DT NN
2 0.0  NP --> DT DT NN NN PP
2 0.0  NP --> DT INTJ
2 0.0  NP --> DT INTJ NN
2 0.0  NP --> DT JJ CC JJ NN
2 0.0  NP --> DT JJ JJ NNS PP
2 0.0  NP --> DT JJ NN PP PP
2 0.0  NP --> DT JJ NN VP
2 0.0  NP --> DT JJ NNP NNS
2 0.0  NP --> DT JJ NNS POS
2 0.0  NP --> DT JJR NN PP
2 0.0  NP --> DT JJR NN SBAR
2 0.0  NP --> DT JJR NNP
2 0.0  NP --> DT JJR NNP NNS
2 0.0  NP --> DT JJR NNS PP
2 0.0  NP --> DT JJS JJ NN
2 0.0  NP --> DT JJS NN NN
2 0.0  NP --> DT JJS NNS
2 0.0  NP --> DT NN CC DT
2 0.0  NP --> DT NN CC NOT
2 0.0  NP --> DT NN NNS PP
2 0.0  NP --> DT NN PP ADVP
2 0.0  NP --> DT NN VP VP
2 0.0  NP --> DT NNP NNPS
2 0.0  NP --> DT NNP NNPS POS
2 0.0  NP --> DT NNS PP PP
2 0.0  NP --> DT NP NN NN
2 0.0  NP --> DT NP NNS
2 0.0  NP --> DT NP NP NP NP
2 0.0  NP --> DT NP VP
2 0.0  NP --> DT PRP$ JJ NN
2 0.0  NP --> DT PRP$ NNP NNS
2 0.0  NP --> DT RB JJ
2 0.0  NP --> DT RB JJR
2 0.0  NP --> DT S NN
2 0.0  NP --> DT SBARQ
2 0.0  NP --> DT UH UH
2 0.0  NP --> DT VBG JJ NN
2 0.0  NP --> DT VBN NNS
2 0.0  NP --> FW
2 0.0  NP --> INTJ INTJ
2 0.0  NP --> JJ CC JJ NNS
2 0.0  NP --> JJ CD JJR
2 0.0  NP --> JJ DT JJ NN PP
2 0.0  NP --> JJ NNP NNS
2 0.0  NP --> JJ NNS NN
2 0.0  NP --> JJ NNS POS
2 0.0  NP --> JJ NP PP
2 0.0  NP --> JJ UH
2 0.0  NP --> JJR JJ NN
2 0.0  NP --> JJR JJR JJR
2 0.0  NP --> JJR PP PP
2 0.0  NP --> NN ADVP S
2 0.0  NP --> NN CC NP
2 0.0  NP --> NN IN
2 0.0  NP --> NN INTJ
2 0.0  NP --> NN NN CC NN
2 0.0  NP --> NN NN CC NNS
2 0.0  NP --> NN NN NN NN
2 0.0  NP --> NN NN PP
2 0.0  NP --> NN NNP POS
2 0.0  NP --> NN POS NNS
2 0.0  NP --> NN PP SBAR
2 0.0  NP --> NN RP
2 0.0  NP --> NNP ADVP
2 0.0  NP --> NNP CC NNP NNP
2 0.0  NP --> NNP CC NNP NNP NNP
2 0.0  NP --> NNP CD CD CD CD
2 0.0  NP --> NNP FRAG
2 0.0  NP --> NNP NN NNS
2 0.0  NP --> NNP NNP NN NN
2 0.0  NP --> NNP SBARQ
2 0.0  NP --> NNS ADJP
2 0.0  NP --> NNS ADVP
2 0.0  NP --> NNS CC NNS CC NNS
2 0.0  NP --> NNS CC NP
2 0.0  NP --> NNS CD
2 0.0  NP --> NOT JJ NN
2 0.0  NP --> NOT NNP NNP
2 0.0  NP --> NOT PRP$ NN
2 0.0  NP --> NOT VBG
2 0.0  NP --> NP ADVP POS
2 0.0  NP --> NP ADVP PP SBAR
2 0.0  NP --> NP ADVP S
2 0.0  NP --> NP CC ADVP
2 0.0  NP --> NP CC NOT NP
2 0.0  NP --> NP CC NP CC NP PP
2 0.0  NP --> NP CC NP DT
2 0.0  NP --> NP CD
2 0.0  NP --> NP DT NN
2 0.0  NP --> NP NN NNP
2 0.0  NP --> NP NNP NN
2 0.0  NP --> NP NP CC NP CC NP
2 0.0  NP --> NP NP CC WHNP
2 0.0  NP --> NP NP NP NP NP NP
2 0.0  NP --> NP PP ADVP
2 0.0  NP --> NP PP S
2 0.0  NP --> NP PRT
2 0.0  NP --> NP SBAR PP
2 0.0  NP --> NP SQ
2 0.0  NP --> NP VBG NN
2 0.0  NP --> PDT DT JJ NN NNS
2 0.0  NP --> PDT DT NN NNS PP
2 0.0  NP --> PDT DT NN POS
2 0.0  NP --> PDT DT NP
2 0.0  NP --> PDT DT PP
2 0.0  NP --> PDT NNS NNS
2 0.0  NP --> PDT NP CC NP
2 0.0  NP --> PDT PRP$
2 0.0  NP --> PDT PRP$ JJ
2 0.0  NP --> PP SBAR
2 0.0  NP --> PRP ADJP
2 0.0  NP --> PRP AUX
2 0.0  NP --> PRP NN NN
2 0.0  NP --> PRP$ ADJP
2 0.0  NP --> PRP$ CD JJ NN
2 0.0  NP --> PRP$ JJ CC JJ NN NN
2 0.0  NP --> PRP$ JJ JJ NNP
2 0.0  NP --> PRP$ JJ NN CC NN
2 0.0  NP --> PRP$ JJ NNP NN
2 0.0  NP --> PRP$ JJ NNS PP
2 0.0  NP --> PRP$ JJ VBG NN
2 0.0  NP --> PRP$ JJS NN NN
2 0.0  NP --> PRP$ NN CC NNS
2 0.0  NP --> PRP$ NN JJ
2 0.0  NP --> PRP$ NN NP
2 0.0  NP --> PRP$ NNP NNP NN
2 0.0  NP --> PRP$ NNS S
